# zspec, RA, DEC, mu, mg, mr, mi, mz, logExp, logDev, pz_zebra, pz_NN, pz_NN_Err
3.887100000000000000e-01 3.530593099999999822e+02 8.633000000000000396e-02 2.311700000000000088e+01 2.227100000000000080e+01 2.088800000000000168e+01 2.048999999999999844e+01 1.994999999999999929e+01 3.000000000000000000e+01 9.200000000000000000e+01 4.425000000000000044e-01 4.380800000000000249e-01 8.011999999999999678e-02
3.887100000000000000e-01 3.687351000000000312e+01 5.604599999999999582e-01 2.304799999999999827e+01 2.318499999999999872e+01 2.143400000000000105e+01 2.119900000000000162e+01 2.080300000000000082e+01 1.890000000000000000e+03 1.782000000000000000e+03 4.099999999999999756e-01 5.406999999999999584e-01 2.035500000000000087e-01
3.888800000000000034e-01 3.727673999999999666e+01 4.444000000000000172e-01 2.260999999999999943e+01 2.191100000000000136e+01 2.053000000000000114e+01 2.001500000000000057e+01 1.959299999999999997e+01 1.700000000000000000e+01 1.800000000000000000e+01 5.124999999999999556e-01 3.749299999999999855e-01 6.761999999999999955e-02
3.889599999999999724e-01 3.519548599999999965e+02 2.449800000000000033e-01 2.364999999999999858e+01 2.167500000000000071e+01 2.033099999999999952e+01 1.987999999999999901e+01 1.944300000000000139e+01 0.000000000000000000e+00 3.700000000000000000e+01 2.500000000000000000e-01 3.417200000000000237e-01 9.514000000000000234e-02
3.889699999999999824e-01 3.716006000000000142e+01 4.586700000000000221e-01 2.263599999999999923e+01 2.112099999999999866e+01 2.034499999999999886e+01 2.026000000000000156e+01 1.948499999999999943e+01 1.750000000000000000e+02 1.390000000000000000e+02 1.900000000000000022e-01 2.818300000000000249e-01 1.043700000000000044e-01
3.890000000000000124e-01 3.335147799999999734e+02 1.026769999999999960e+00 2.176200000000000045e+01 2.171900000000000119e+01 2.090800000000000125e+01 2.068299999999999983e+01 2.286100000000000065e+01 2.600000000000000000e+01 2.600000000000000000e+01 2.399999999999999911e-01 2.121500000000000052e-01 1.067599999999999938e-01
3.891999999999999904e-01 3.710974999999999824e+01 4.982199999999999962e-01 -3.300000000000000155e-01 2.306200000000000117e+01 2.180000000000000071e+01 2.123499999999999943e+01 2.138800000000000168e+01 2.000000000000000000e+01 2.400000000000000000e+01 4.450000000000000067e-01 4.408099999999999796e-01 1.140499999999999986e-01
3.894000000000000239e-01 3.811119999999999663e+01 7.879300000000000193e-01 2.116300000000000026e+01 2.104100000000000037e+01 2.023900000000000077e+01 1.997800000000000153e+01 1.977299999999999969e+01 8.000000000000000000e+00 5.000000000000000000e+00 4.550000000000000155e-01 3.794000000000000150e-01 1.239900000000000030e-01
3.894199999999999884e-01 3.805680999999999869e+01 8.532399999999999984e-01 2.235500000000000043e+01 2.139099999999999824e+01 2.039799999999999969e+01 2.010999999999999943e+01 1.985900000000000176e+01 9.500000000000000000e+01 3.370000000000000000e+02 3.150000000000000022e-01 3.673899999999999944e-01 8.651000000000000356e-02
3.896000000000000019e-01 3.804603999999999786e+01 7.657899999999999707e-01 2.205300000000000082e+01 2.166100000000000136e+01 2.080600000000000094e+01 2.057300000000000040e+01 2.009199999999999875e+01 5.000000000000000000e+00 1.400000000000000000e+01 3.875000000000000111e-01 4.607200000000000184e-01 1.295800000000000007e-01
3.896100000000000119e-01 3.520220100000000230e+02 3.654999999999999916e-01 2.244399999999999906e+01 2.203000000000000114e+01 2.089000000000000057e+01 2.050799999999999912e+01 2.014000000000000057e+01 4.400000000000000000e+01 1.430000000000000000e+02 4.349999999999999978e-01 4.319200000000000261e-01 8.013000000000000678e-02
3.897499999999999853e-01 3.750233999999999668e+01 7.773200000000000109e-01 2.220400000000000063e+01 2.244399999999999906e+01 2.114399999999999835e+01 2.095499999999999829e+01 2.096799999999999997e+01 0.000000000000000000e+00 5.000000000000000000e+00 4.324999999999999956e-01 4.037399999999999878e-01 8.618000000000000660e-02
3.900000000000000133e-01 2.137397499999999866e+02 5.201106999999999658e+01 2.282999999999999829e+01 2.239699999999999847e+01 2.122100000000000009e+01 2.080000000000000071e+01 2.044800000000000040e+01 1.400000000000000000e+01 2.600000000000000000e+01 4.575000000000000178e-01 4.083600000000000008e-01 9.508999999999999397e-02
3.900000000000000133e-01 2.154614699999999914e+02 5.309472000000000236e+01 2.305799999999999983e+01 2.192200000000000060e+01 2.012600000000000122e+01 1.956899999999999906e+01 1.920499999999999829e+01 1.380000000000000000e+02 4.100000000000000000e+01 3.325000000000000178e-01 3.708500000000000130e-01 4.145000000000000073e-02
3.900000000000000133e-01 3.342381799999999998e+02 1.133459999999999912e+00 2.256099999999999994e+01 2.121499999999999986e+01 2.061400000000000077e+01 2.022299999999999898e+01 2.134199999999999875e+01 4.727000000000000000e+03 4.634000000000000000e+03 1.900000000000000022e-01 nan nan
3.900699999999999723e-01 3.726856000000000080e+01 3.860000000000000098e-01 -1.409999999999999865e-01 2.316300000000000026e+01 2.161100000000000065e+01 2.138500000000000156e+01 2.121000000000000085e+01 3.000000000000000000e+01 4.500000000000000000e+01 3.750000000000000000e-01 3.915000000000000147e-01 1.277200000000000002e-01
3.901800000000000268e-01 3.758623999999999654e+01 6.231100000000000527e-01 2.243100000000000094e+01 2.145599999999999952e+01 2.017999999999999972e+01 1.972899999999999920e+01 1.919999999999999929e+01 0.000000000000000000e+00 2.000000000000000000e+00 4.799999999999999822e-01 3.026900000000000146e-01 7.717000000000000248e-02
3.904500000000000193e-01 3.682634999999999792e+01 4.549699999999999855e-01 2.164600000000000080e+01 2.058099999999999952e+01 1.955900000000000105e+01 1.916900000000000048e+01 1.888899999999999935e+01 6.550000000000000000e+02 1.168000000000000000e+03 3.125000000000000000e-01 3.338400000000000256e-01 4.707999999999999685e-02
3.904799999999999938e-01 3.736449000000000353e+01 4.773000000000000020e-01 2.173100000000000165e+01 2.089900000000000091e+01 1.969399999999999906e+01 1.919800000000000040e+01 1.883800000000000097e+01 3.200000000000000000e+01 3.050000000000000000e+02 4.974999999999999978e-01 3.658000000000000140e-01 5.822999999999999704e-02
3.906200000000000228e-01 3.760504000000000246e+01 5.137000000000000455e-01 2.240899999999999892e+01 2.294300000000000139e+01 2.173600000000000065e+01 2.125300000000000011e+01 2.104799999999999827e+01 1.700000000000000000e+01 2.200000000000000000e+01 5.474999999999999867e-01 2.954399999999999804e-01 1.115600000000000064e-01
3.906999999999999917e-01 3.535397899999999822e+02 1.412499999999999867e-01 -2.359999999999999876e-01 2.221300000000000097e+01 2.129299999999999926e+01 2.101899999999999835e+01 2.053000000000000114e+01 2.000000000000000000e+00 1.000000000000000000e+01 1.199999999999999956e-01 2.624199999999999866e-01 1.180699999999999944e-01
3.909599999999999742e-01 3.707849000000000217e+01 4.265300000000000202e-01 2.275499999999999901e+01 2.180999999999999872e+01 2.061700000000000088e+01 2.025199999999999889e+01 1.996799999999999997e+01 0.000000000000000000e+00 1.100000000000000000e+01 4.025000000000000244e-01 4.009099999999999886e-01 6.246999999999999775e-02
3.910000000000000142e-01 3.350445799999999963e+02 1.201089999999999991e+00 2.164600000000000080e+01 2.083099999999999952e+01 2.008299999999999841e+01 1.988500000000000156e+01 1.956500000000000128e+01 1.250000000000000000e+02 6.400000000000000000e+01 2.424999999999999933e-01 3.416100000000000247e-01 8.146000000000000463e-02
3.910000000000000142e-01 2.152790500000000122e+02 5.321898000000000195e+01 2.449200000000000088e+01 2.258999999999999986e+01 2.114300000000000068e+01 2.071099999999999852e+01 2.071099999999999852e+01 4.900000000000000000e+01 6.100000000000000000e+01 4.299999999999999933e-01 3.811200000000000143e-01 9.500999999999999723e-02
3.911299999999999777e-01 3.679540999999999684e+01 6.902000000000000357e-01 -8.900000000000000133e-01 2.267800000000000082e+01 2.114499999999999957e+01 2.051099999999999923e+01 2.004799999999999827e+01 0.000000000000000000e+00 2.000000000000000000e+00 4.249999999999999889e-01 5.260500000000000176e-01 4.945000000000000090e-02
3.915299999999999891e-01 3.527101499999999987e+02 2.710099999999999731e-01 2.262300000000000111e+01 2.232400000000000162e+01 2.092899999999999849e+01 2.071900000000000119e+01 2.020299999999999940e+01 1.000000000000000000e+01 4.600000000000000000e+01 3.950000000000000178e-01 3.782499999999999751e-01 7.990999999999999492e-02
3.915500000000000091e-01 3.723561000000000121e+01 4.481399999999999828e-01 2.369999999999999929e+01 2.145200000000000173e+01 1.973300000000000054e+01 1.907400000000000162e+01 1.869900000000000162e+01 3.510000000000000000e+02 2.440000000000000000e+02 4.025000000000000244e-01 4.134200000000000097e-01 3.037000000000000116e-02
3.916899999999999826e-01 3.788324000000000069e+01 7.211899999999999977e-01 2.175700000000000145e+01 2.087600000000000122e+01 1.958999999999999986e+01 1.930000000000000071e+01 1.882199999999999918e+01 1.949000000000000000e+03 1.719000000000000000e+03 3.800000000000000044e-01 3.132599999999999829e-01 1.058199999999999974e-01
3.917100000000000026e-01 3.773962999999999823e+01 7.012000000000000455e-01 2.215299999999999869e+01 2.226200000000000045e+01 2.112199999999999989e+01 2.078399999999999892e+01 2.041100000000000136e+01 2.000000000000000000e+00 0.000000000000000000e+00 4.550000000000000155e-01 4.722999999999999976e-01 7.288999999999999646e-02
3.917499999999999871e-01 3.524380300000000261e+02 3.146999999999999797e-02 2.346999999999999886e+01 2.215299999999999869e+01 2.113800000000000168e+01 2.067500000000000071e+01 2.039600000000000080e+01 6.000000000000000000e+00 9.000000000000000000e+00 4.375000000000000000e-01 4.282900000000000040e-01 1.100200000000000067e-01
3.917499999999999871e-01 3.820396999999999821e+01 6.972500000000000364e-01 2.253399999999999892e+01 2.214399999999999835e+01 2.141700000000000159e+01 2.122200000000000131e+01 2.119099999999999895e+01 1.910000000000000000e+02 2.150000000000000000e+02 3.875000000000000111e-01 3.976799999999999780e-01 1.061799999999999966e-01
3.918599999999999861e-01 3.744624999999999915e+01 5.394900000000000251e-01 2.397400000000000020e+01 2.172599999999999909e+01 2.037199999999999989e+01 1.989099999999999824e+01 1.938800000000000168e+01 7.500000000000000000e+01 1.200000000000000000e+02 2.550000000000000044e-01 3.566199999999999926e-01 8.244999999999999551e-02
3.919400000000000106e-01 3.660419999999999874e+01 5.375799999999999468e-01 -3.549999999999999822e-01 2.188599999999999923e+01 2.076399999999999935e+01 2.035800000000000054e+01 2.013100000000000023e+01 2.500000000000000000e+01 9.300000000000000000e+01 1.600000000000000033e-01 3.748799999999999910e-01 8.171000000000000485e-02
3.920000000000000151e-01 2.154427200000000084e+02 5.310566000000000031e+01 2.241000000000000014e+01 2.202299999999999969e+01 2.038599999999999923e+01 1.974500000000000099e+01 1.940599999999999881e+01 3.200000000000000000e+01 3.100000000000000000e+01 4.450000000000000067e-01 4.264800000000000257e-01 5.582999999999999768e-02
3.920000000000000151e-01 2.141679699999999968e+02 5.221123000000000047e+01 2.185200000000000031e+01 2.092200000000000060e+01 1.986100000000000065e+01 1.949800000000000111e+01 1.906299999999999883e+01 0.000000000000000000e+00 2.500000000000000000e+01 3.275000000000000133e-01 3.557299999999999907e-01 6.121999999999999664e-02
3.920000000000000151e-01 3.336310300000000097e+02 6.471500000000000030e-01 -2.979999999999999871e-01 2.168599999999999994e+01 2.016499999999999915e+01 1.956099999999999994e+01 1.925900000000000034e+01 2.710000000000000000e+02 9.000000000000000000e+00 2.899999999999999800e-01 3.586300000000000043e-01 4.895999999999999658e-02
3.920000000000000151e-01 2.152786199999999894e+02 5.322476999999999947e+01 2.488500000000000156e+01 2.306299999999999883e+01 2.133500000000000085e+01 2.079200000000000159e+01 2.018700000000000117e+01 4.000000000000000000e+00 8.000000000000000000e+00 3.850000000000000089e-01 4.337799999999999989e-01 5.281999999999999890e-02
3.920000000000000151e-01 3.336101499999999760e+02 1.126190000000000024e+00 2.349899999999999878e+01 2.217999999999999972e+01 2.128500000000000014e+01 2.085999999999999943e+01 2.026099999999999923e+01 0.000000000000000000e+00 1.000000000000000000e+00 1.224999999999999978e-01 4.714800000000000102e-01 1.242100000000000010e-01
3.920299999999999896e-01 3.816002000000000294e+01 5.366600000000000259e-01 2.389199999999999946e+01 2.242399999999999949e+01 2.124399999999999977e+01 2.075900000000000034e+01 2.273300000000000054e+01 2.000000000000000000e+00 7.000000000000000000e+00 4.099999999999999756e-01 3.879099999999999770e-01 1.020800000000000041e-01
3.920899999999999941e-01 3.724571000000000254e+01 4.642999999999999905e-01 2.226300000000000168e+01 2.182900000000000063e+01 2.038100000000000023e+01 1.985500000000000043e+01 1.953500000000000014e+01 3.400000000000000000e+01 1.800000000000000000e+01 5.150000000000000133e-01 4.141400000000000081e-01 7.011000000000000565e-02
3.921100000000000141e-01 3.712631999999999977e+01 4.046199999999999797e-01 2.312999999999999901e+01 2.185900000000000176e+01 2.055199999999999960e+01 2.016100000000000136e+01 1.988599999999999923e+01 2.060000000000000000e+02 1.760000000000000000e+02 4.249999999999999889e-01 3.559399999999999786e-01 1.004400000000000015e-01
3.921799999999999731e-01 3.764479000000000042e+01 6.735600000000000476e-01 2.431700000000000017e+01 2.249500000000000099e+01 2.150199999999999889e+01 2.127100000000000080e+01 2.085300000000000153e+01 5.000000000000000000e+00 8.000000000000000000e+00 2.949999999999999845e-01 4.134399999999999742e-01 6.183000000000000301e-02
3.926200000000000245e-01 3.797496999999999900e+01 7.737500000000000488e-01 2.376300000000000168e+01 2.183699999999999974e+01 2.067399999999999949e+01 2.022800000000000153e+01 1.982000000000000028e+01 6.900000000000000000e+01 4.000000000000000000e+01 1.749999999999999889e-01 3.788599999999999746e-01 1.142999999999999988e-01
3.927599999999999980e-01 3.693240000000000123e+01 5.605200000000000182e-01 2.274800000000000111e+01 2.226399999999999935e+01 2.117099999999999937e+01 2.114399999999999835e+01 2.043499999999999872e+01 2.000000000000000000e+00 5.000000000000000000e+00 3.325000000000000178e-01 4.031000000000000139e-01 1.134600000000000053e-01
3.927999999999999825e-01 3.799463000000000079e+01 7.877100000000000213e-01 -5.800000000000000294e-02 2.349399999999999977e+01 2.097800000000000153e+01 2.049099999999999966e+01 2.005499999999999972e+01 0.000000000000000000e+00 5.000000000000000000e+00 3.549999999999999822e-01 4.339600000000000124e-01 6.718999999999999972e-02
3.929099999999999815e-01 3.657750000000000057e+01 5.569300000000000361e-01 2.332000000000000028e+01 2.201800000000000068e+01 2.069099999999999895e+01 2.015500000000000114e+01 1.985300000000000153e+01 3.700000000000000000e+01 3.700000000000000000e+01 5.050000000000000044e-01 4.479899999999999993e-01 7.514999999999999458e-02
3.930000000000000160e-01 3.351078899999999976e+02 1.113599999999999923e+00 2.192399999999999949e+01 2.119399999999999906e+01 2.011499999999999844e+01 1.972800000000000153e+01 1.944200000000000017e+01 4.000000000000000000e+00 1.190000000000000000e+02 4.324999999999999956e-01 3.610300000000000176e-01 8.426999999999999769e-02
3.930100000000000260e-01 3.700654999999999717e+01 4.456700000000000106e-01 -4.249999999999999889e-01 2.262199999999999989e+01 2.099099999999999966e+01 2.016300000000000026e+01 1.939000000000000057e+01 3.700000000000000000e+01 3.000000000000000000e+01 5.024999999999999467e-01 nan nan
3.930400000000000005e-01 3.530575099999999793e+02 1.432100000000000040e-01 2.177299999999999969e+01 2.232300000000000040e+01 2.154100000000000037e+01 2.137600000000000122e+01 2.175400000000000134e+01 0.000000000000000000e+00 6.000000000000000000e+00 4.550000000000000155e-01 5.467899999999999983e-01 1.804699999999999915e-01
3.930699999999999750e-01 3.702058000000000249e+01 4.479899999999999993e-01 2.554500000000000171e+01 2.195499999999999829e+01 2.065599999999999881e+01 2.005000000000000071e+01 1.952199999999999847e+01 3.218000000000000000e+03 3.191000000000000000e+03 4.575000000000000178e-01 4.890700000000000047e-01 8.599999999999999312e-02
